Name,Day,Date,Raid,Type,Reason,Points,Alt or 2nd Main,Class,Guild Rank,Alt,DKP Rank,Attendance Calc,Level
Greyvvolf,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Ranger,<<< Class Lead >>>,,Main,0.80,70
Gruis,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,60,,Beastlord,Raider,,Main,0.60,70
Guzz,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Shadow Knight,Raider,,Main,0.80,70
Helbinor,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Necromancer,Raider,,Main,0.80,70
Karalaine,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Druid,Raider,,Main,0.80,70
Kirynn,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Enchanter,Raider,,Main,0.80,70
Longpeww,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Ranger,Raider,,Main,0.80,70
Mortimus,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Necromancer,<<< Officer >>>,,Main,0.80,70
Nastynate,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Shadow Knight,Raider,,Main,0.80,70
Oakwynd,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,40,,Ranger,Raider,,Main,0.40,70
Patchouli,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Shaman,<<< Officer >>>,,Main,0.80,70
Penelo,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Monk,<<< Guild Leader >>>,,Main,0.80,70
Pigglet,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Warrior,Raider,,Main,0.80,70
Raage,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Warrior,<<< Officer >>>,,Main,0.80,70
Rabidtiger,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,20,,Beastlord,Raider,,Main,0.20,70
Ravnor,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Monk,Raider,,Main,0.80,70
Renab,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Ranger,Raider,,Main,0.80,70
Rinon,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Druid,<<< Class Lead >>>,,Main,0.80,70
Sacristan,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,60,,Paladin,<<< Class Lead >>>,,Main,0.60,70
Scylla,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Cleric,<<< Officer >>>,,Main,0.80,70
Silvae,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Cleric,<<< Class Lead >>>,,Main,0.80,70
Sinidan,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Rogue,Raider,,Main,0.80,70
Tomdar,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Cleric,Raider,,Main,0.80,70
Torzax,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Shadow Knight,Raider,,Main,0.80,70
Trystyl,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Wizard,<<< Class Lead >>>,,Main,0.80,70
Tyrus,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Berserker,<<< Officer >>>,,Main,0.80,70
Utair,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Druid,Raider,,Main,0.80,70
Vetis,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Bard,<<< Class Lead >>>,,Main,0.80,70
Voltha,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Shaman,<<< Class Lead >>>,,Main,0.80,70
Ybik,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Enchanter,Raider,,Main,0.80,70
Yzzy,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,40,,Rogue,<<< Class Lead >>>,,Main,0.40,70
Zhulong,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,80,,Monk,Raider,,Main,0.80,70
Zortax,Sun,01/23/22,OoW Zones,Earned,Raid - Attendance - 20/hr,60,,Warrior,Raider,,Main,0.60,70
Advenia,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Magician,<<< Class Lead >>>,,Main,0.00,70
Baconlegs,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Monk,<<< Officer >>>,,Main,0.00,70
Fedsmokerr,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),140,,Wizard,Raider,,Main,0.00,70
Boogabooga,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Shadow Knight,<<< Class Lead >>>,,Main,0.00,70
Bramil,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Necromancer,Raider,,Main,0.00,70
Bremen,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Paladin,Raider,,Main,0.00,70
Byggie,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Warrior,Raider,,Main,0.00,70
Clawdess,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Rogue,Raider,,Main,0.00,70
Displacer,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),130,,Bard,Raider,,Main,0.00,70
Drae,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Paladin,Raider,,Main,0.00,70
Elynore,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Druid,Raider,,Main,0.00,70
Flatline,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),100,,Necromancer,Raider,,Main,0.00,70
Gausbert,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Bard,Raider,,Main,0.00,70
Greyvvolf,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Ranger,<<< Class Lead >>>,,Main,0.00,70
Gruis,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),80,,Beastlord,Raider,,Main,0.00,70
Guzz,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Shadow Knight,Raider,,Main,0.00,70
Helbinor,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Necromancer,Raider,,Main,0.00,70
Karalaine,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Druid,Raider,,Main,0.00,70
Kirynn,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Enchanter,Raider,,Main,0.00,70
Longpeww,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Ranger,Raider,,Main,0.00,70
Mortimus,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Necromancer,<<< Officer >>>,,Main,0.00,70
Nastynate,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Shadow Knight,Raider,,Main,0.00,70
Oakwynd,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),110,,Ranger,Raider,,Main,0.00,70
Patchouli,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Shaman,<<< Officer >>>,,Main,0.00,70
Penelo,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Monk,<<< Guild Leader >>>,,Main,0.00,70
Pigglet,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Warrior,Raider,,Main,0.00,70
Raage,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),130,,Warrior,<<< Officer >>>,,Main,0.00,70
Rabidtiger,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),80,,Beastlord,Raider,,Main,0.00,70
Ravnor,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Monk,Raider,,Main,0.00,70
Renab,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Ranger,Raider,,Main,0.00,70
Rinon,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Druid,<<< Class Lead >>>,,Main,0.00,70
Sacristan,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),140,,Paladin,<<< Class Lead >>>,,Main,0.00,70
Scylla,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Cleric,<<< Officer >>>,,Main,0.00,70
Silvae,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Cleric,<<< Class Lead >>>,,Main,0.00,70
Sinidan,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Rogue,Raider,,Main,0.00,70
Tomdar,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Cleric,Raider,,Main,0.00,70
Torzax,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Shadow Knight,Raider,,Main,0.00,70
Trystyl,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Wizard,<<< Class Lead >>>,,Main,0.00,70
Tyrus,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Berserker,<<< Officer >>>,,Main,0.00,70
Utair,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),130,,Druid,Raider,,Main,0.00,70
Vetis,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Bard,<<< Class Lead >>>,,Main,0.00,70
Voltha,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Shaman,<<< Class Lead >>>,,Main,0.00,70
Ybik,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Enchanter,Raider,,Main,0.00,70
Yzzy,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),110,,Rogue,<<< Class Lead >>>,,Main,0.00,70
Zhulong,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),150,,Monk,Raider,,Main,0.00,70
Zortax,Sun,01/23/22,OoW Zones,Earned,BOSS KILLS (10 each),140,,Warrior,Raider,,Main,0.00,70
Advenia,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Magician,<<< Class Lead >>>,,Main,0.00,70
Baconlegs,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Monk,<<< Officer >>>,,Main,0.00,70
Fedsmokerr,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Wizard,Raider,,Main,0.00,70
Boogabooga,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Shadow Knight,<<< Class Lead >>>,,Main,0.00,70
Bramil,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Necromancer,Raider,,Main,0.00,70
Bremen,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Paladin,Raider,,Main,0.00,70
Byggie,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Warrior,Raider,,Main,0.00,70
Clawdess,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Rogue,Raider,,Main,0.00,70
Displacer,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),0,,Bard,Raider,,Main,0.00,70
Drae,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Paladin,Raider,,Main,0.00,70
Elynore,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Druid,Raider,,Main,0.00,70
Flatline,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Necromancer,Raider,,Main,0.00,70
Gausbert,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Bard,Raider,,Main,0.00,70
Greyvvolf,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Ranger,<<< Class Lead >>>,,Main,0.00,70
Gruis,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Beastlord,Raider,,Main,0.00,70
Guzz,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Shadow Knight,Raider,,Main,0.00,70
Helbinor,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Necromancer,Raider,,Main,0.00,70
Karalaine,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Druid,Raider,,Main,0.00,70
Kirynn,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Enchanter,Raider,,Main,0.00,70
Longpeww,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Ranger,Raider,,Main,0.00,70
Mortimus,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Necromancer,<<< Officer >>>,,Main,0.00,70
Nastynate,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Shadow Knight,Raider,,Main,0.00,70
Oakwynd,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),0,,Ranger,Raider,,Main,0.00,70
Patchouli,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Shaman,<<< Officer >>>,,Main,0.00,70
Penelo,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Monk,<<< Guild Leader >>>,,Main,0.00,70
Pigglet,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Warrior,Raider,,Main,0.00,70
Raage,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Warrior,<<< Officer >>>,,Main,0.00,70
Rabidtiger,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),0,,Beastlord,Raider,,Main,0.00,70
Ravnor,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Monk,Raider,,Main,0.00,70
Renab,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Ranger,Raider,,Main,0.00,70
Rinon,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Druid,<<< Class Lead >>>,,Main,0.00,70
Sacristan,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),0,,Paladin,<<< Class Lead >>>,,Main,0.00,70
Scylla,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Cleric,<<< Officer >>>,,Main,0.00,70
Silvae,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Cleric,<<< Class Lead >>>,,Main,0.00,70
Sinidan,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Rogue,Raider,,Main,0.00,70
Tomdar,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Cleric,Raider,,Main,0.00,70
Torzax,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Shadow Knight,Raider,,Main,0.00,70
Trystyl,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Wizard,<<< Class Lead >>>,,Main,0.00,70
Tyrus,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Berserker,<<< Officer >>>,,Main,0.00,70
Utair,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Druid,Raider,,Main,0.00,70
Vetis,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Bard,<<< Class Lead >>>,,Main,0.00,70
Voltha,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Shaman,<<< Class Lead >>>,,Main,0.00,70
Ybik,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Enchanter,Raider,,Main,0.00,70
Yzzy,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),0,,Rogue,<<< Class Lead >>>,,Main,0.00,70
Zhulong,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),10,,Monk,Raider,,Main,0.00,70
Zortax,Sun,01/23/22,OoW Zones,Earned,CLOSEOUT (10),0,,Warrior,Raider,,Main,0.00,70
Advenia,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-35,,Magician,<<< Class Lead >>>,,Main,0.00,70
Albright,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-40,,Paladin,Raider,,Main,0.00,70
Baconlegs,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-105,,Monk,<<< Officer >>>,,Main,0.00,70
Baddle,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,Rogue,Raider,,Main,0.00,66
Fedsmokerr,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-25,,Wizard,Raider,,Main,0.00,70
Boogabooga,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-240,,Shadow Knight,<<< Class Lead >>>,,Main,0.00,70
Bramil,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-240,,Necromancer,Raider,,Main,0.00,70
Bremen,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-80,,Paladin,Raider,,Main,0.00,70
Byggie,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-115,,Warrior,Raider,,Main,0.00,70
Clawdess,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-275,,Rogue,Raider,,Main,0.00,70
Curron,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-30,,Ranger,Raider,,Main,0.00,70
Denia,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-10,,Warrior,Inactive,,zInactive,0.00,65
Destrod,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-10,,Paladin,Inactive,,zInactive,0.00,65
Deuterium,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-15,,Enchanter,Member,,Main,0.00,70
Displacer,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-30,,Bard,Raider,,Main,0.00,70
Doraemon,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-45,,Beastlord,<<< Class Lead >>>,,Main,0.00,70
Drae,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-190,,Paladin,Raider,,Main,0.00,70
Elynore,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-80,,Druid,Raider,,Main,0.00,70
Flatline,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-95,,Necromancer,Raider,,Main,0.00,70
Gausbert,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-160,,Bard,Raider,,Main,0.00,70
Glert,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-20,,Warrior,Raider,,Main,0.00,70
Glooping,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-45,,Necromancer,<<< Officer >>>,,Main,0.00,70
Greyvvolf,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-320,,Ranger,<<< Class Lead >>>,,Main,0.00,70
Gruis,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-25,,Beastlord,Raider,,Main,0.00,70
Guzz,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-180,,Shadow Knight,Raider,,Main,0.00,70
Helbinor,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-30,,Necromancer,Raider,,Main,0.00,70
Isandi,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-55,,Bard,Raider,,Main,0.00,70
Jackaroe,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-105,,Rogue,Raider,,Main,0.00,70
Karalaine,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-195,,Druid,Raider,,Main,0.00,70
Kirynn,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-55,,Enchanter,Raider,,Main,0.00,70
Liqqy,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-115,,Monk,Raider,,Main,0.00,70
Longpeww,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-80,,Ranger,Raider,,Main,0.00,70
Marinee,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-25,,Shadow Knight,Raider,,Main,0.00,70
Mayfair,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-40,,Druid,Raider,,Main,0.00,70
Mell,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,Bard,Raider,,Main,0.00,70
Mitivo,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-25,,Magician,Inactive,,zInactive,0.00,65
Moosic,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,#N/A,#N/A,#N/A,#N/A,0.00,#N/A
Mortimus,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-215,,Necromancer,<<< Officer >>>,,Main,0.00,70
Nahuri,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,Bard,Raider,,Main,0.00,66
Nastynate,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-60,,Shadow Knight,Raider,,Main,0.00,70
Nistalkin,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-190,,Magician,Raider,,Main,0.00,70
Oakwynd,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-35,,Ranger,Raider,,Main,0.00,70
Patchouli,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-95,,Shaman,<<< Officer >>>,,Main,0.00,70
Penelo,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-465,,Monk,<<< Guild Leader >>>,,Main,0.00,70
Pigglet,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-85,,Warrior,Raider,,Main,0.00,70
Quizator,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,#N/A,#N/A,#N/A,#N/A,0.00,#N/A
Raage,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-290,,Warrior,<<< Officer >>>,,Main,0.00,70
Rabidtiger,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-135,,Beastlord,Raider,,Main,0.00,70
Ravnor,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-105,,Monk,Raider,,Main,0.00,70
Renab,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-80,,Ranger,Raider,,Main,0.00,70
Rinon,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-140,,Druid,<<< Class Lead >>>,,Main,0.00,70
Ryder,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-45,,Ranger,Raider,,Main,0.00,70
Sacristan,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-85,,Paladin,<<< Class Lead >>>,,Main,0.00,70
Sarendrea,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-20,,Shadow Knight,Raider,,Main,0.00,68
Scylla,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-80,,Cleric,<<< Officer >>>,,Main,0.00,70
Silvae,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-135,,Cleric,<<< Class Lead >>>,,Main,0.00,70
Sinidan,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-60,,Rogue,Raider,,Main,0.00,70
Sunniedazies,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-180,,Cleric,Raider,,Main,0.00,70
Tators,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-165,,Enchanter,Raider,,Main,0.00,70
Tazok,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-60,,Magician,Raider,,Main,0.00,70
Tomdar,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-85,,Cleric,Raider,,Main,0.00,70
Torzax,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-75,,Shadow Knight,Raider,,Main,0.00,70
Trueshots,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-15,,Ranger,Raider,,Main,0.00,70
Trystyl,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-215,,Wizard,<<< Class Lead >>>,,Main,0.00,70
Tyrus,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-100,,Berserker,<<< Officer >>>,,Main,0.00,70
Ublala,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-10,,Berserker,Raider,,Main,0.00,70
Utair,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-195,,Druid,Raider,,Main,0.00,70
Vaediin,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-190,,Enchanter,Raider,,Main,0.00,70
Vetis,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-100,,Bard,<<< Class Lead >>>,,Main,0.00,70
Voltha,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-160,,Shaman,<<< Class Lead >>>,,Main,0.00,70
Wallee,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-40,,Berserker,Raider,,Main,0.00,70
Wufang,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-40,,Monk,Raider,,Main,0.00,70
Xarielx,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-75,,Wizard,Raider,,Main,0.00,70
Yzzy,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-110,,Rogue,<<< Class Lead >>>,,Main,0.00,70
Zhulong,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-45,,Monk,Raider,,Main,0.00,70
Zortax,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-55,,Warrior,Raider,,Main,0.00,70
Binker,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,Enchanter,Recruit,,Recruit,0.00,70
Jalina,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-20,,Shaman,Recruit,,Recruit,0.00,70
Kandii,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-15,,#N/A,#N/A,#N/A,#N/A,0.00,#N/A
Necropotent,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,#N/A,#N/A,#N/A,#N/A,0.00,#N/A
Ybik,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-45,,Enchanter,Raider,,Main,0.00,70
Blitzen,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-10,,#N/A,#N/A,#N/A,#N/A,0.00,#N/A
Boomerbear,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-10,,Magician,Inactive,,zInactive,0.00,65
Errol,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-5,,#N/A,#N/A,#N/A,#N/A,0.00,#N/A
Essay,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-10,,Warrior,Inactive,,zInactive,0.00,65
Fenbus,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-20,,Bard,Inactive,,zInactive,0.00,65
Gerou,Sat,,01/28 DKP Decay,Spent,10% WEEKLY DKP DECAY,-10,,#N/A,#N/A,#N/A,#N/A,0.00,#N/A
